,lap,timestamp,heart_rate,cadence,position_lat,position_long,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence
73,1,2021-08-28 21:30:06+00:00,119,0,-442741796,2087991824,145.64,289.79999999999995,1.614,,,17,0.0
74,1,2021-08-28 21:30:07+00:00,119,0,-442741880,2087991652,147.14,290.0,1.558,,,17,0.0
75,1,2021-08-28 21:30:08+00:00,119,0,-442741927,2087991519,148.21,290.0,1.493,,,17,0.0
76,1,2021-08-28 21:30:09+00:00,119,0,-442741973,2087991415,149.09,290.0,1.437,,,17,0.0
77,1,2021-08-28 21:30:10+00:00,119,0,-442742048,2087991311,150.13,290.20000000000005,1.39,,,17,0.0
78,1,2021-08-28 21:30:11+00:00,119,0,-442742150,2087991166,151.55,290.4,1.344,,,17,0.0
79,1,2021-08-28 21:30:12+00:00,118,64,-442742257,2087991032,152.94,290.6,1.334,,,17,0.5
80,1,2021-08-28 21:30:13+00:00,118,64,-442742344,2087990883,154.32,290.79999999999995,1.334,,,17,0.5
81,1,2021-08-28 21:30:14+00:00,118,64,-442742428,2087990698,155.89,291.0,1.353,,,17,0.5
82,1,2021-08-28 21:30:15+00:00,118,64,-442742481,2087990468,157.68,291.0,1.372,,,17,0.5
83,1,2021-08-28 21:30:16+00:00,118,63,-442742547,2087990213,159.67,291.0,1.39,,,17,0.5
84,1,2021-08-28 21:30:17+00:00,118,63,-442742600,2087990006,161.29,291.0,1.4,,,17,0.5
85,1,2021-08-28 21:30:18+00:00,118,63,-442742675,2087989824,162.81,291.0,1.4,,,17,0.5
86,1,2021-08-28 21:30:19+00:00,118,63,-442742785,2087989636,164.54,291.0,1.418,,,17,0.5
87,1,2021-08-28 21:30:20+00:00,118,63,-442742905,2087989434,166.41,291.0,1.456,,,17,0.5
88,1,2021-08-28 21:30:21+00:00,118,63,-442743030,2087989282,168.03,290.6,1.493,,,17,0.5
89,1,2021-08-28 21:30:22+00:00,117,89,-442743165,2087989276,169.28,290.4,1.521,,,17,0.0
90,1,2021-08-28 21:30:23+00:00,117,89,-442743329,2087989394,171.04,290.4,1.736,,,17,0.0
91,1,2021-08-28 21:30:24+00:00,117,89,-442743546,2087989607,173.6,290.20000000000005,1.922,,,17,0.0
92,1,2021-08-28 21:30:25+00:00,116,89,-442743733,2087989858,176.16,290.0,2.025,,,17,0.0
93,1,2021-08-28 21:30:26+00:00,116,89,-442743853,2087990084,178.17,290.0,2.025,,,17,0.0
94,1,2021-08-28 21:30:27+00:00,116,89,-442744048,2087990422,181.27,290.0,2.015,,,16,0.0
95,1,2021-08-28 21:30:28+00:00,115,89,-442744205,2087990779,184.31,289.79999999999995,2.025,,,16,0.0
96,1,2021-08-28 21:30:29+00:00,115,89,-442744359,2087991110,187.13,289.79999999999995,2.127,,,16,0.0
97,1,2021-08-28 21:30:30+00:00,115,89,-442744523,2087991423,189.9,289.6,2.193,,,16,0.0
98,1,2021-08-28 21:30:31+00:00,115,90,-442744681,2087991684,192.33,289.6,2.239,,,16,0.5
99,1,2021-08-28 21:30:32+00:00,115,90,-442744806,2087991906,194.32,289.4,2.277,,,16,0.5
100,1,2021-08-28 21:30:33+00:00,115,88,-442744976,2087992341,197.69,289.4,2.305,,,16,0.0
101,1,2021-08-28 21:30:34+00:00,116,88,-442745157,2087992676,200.52,289.20000000000005,2.342,,,16,0.0
102,1,2021-08-28 21:30:35+00:00,117,87,-442745303,2087993008,203.31,289.20000000000005,2.37,,,16,0.5
103,1,2021-08-28 21:30:36+00:00,118,87,-442745423,2087993327,205.94,289.0,2.389,,,16,0.5
104,1,2021-08-28 21:30:37+00:00,118,87,-442745505,2087993614,208.18,288.79999999999995,2.398,,,16,0.5
105,1,2021-08-28 21:30:38+00:00,117,88,-442745611,2087994041,211.5,288.6,2.398,,,16,0.0
106,1,2021-08-28 21:30:39+00:00,116,88,-442745735,2087994371,214.2,288.4,2.407,,,16,0.0
107,1,2021-08-28 21:30:40+00:00,115,89,-442745905,2087994672,216.94,288.20000000000005,2.417,,,16,0.0
108,1,2021-08-28 21:30:41+00:00,114,89,-442746059,2087995012,219.86,288.20000000000005,2.417,,,16,0.5
109,1,2021-08-28 21:30:42+00:00,114,89,-442746172,2087995272,222.05,287.79999999999995,2.435,,,16,0.5
110,1,2021-08-28 21:30:43+00:00,114,89,-442746357,2087995564,224.82,287.79999999999995,2.445,,,16,0.5
111,1,2021-08-28 21:30:44+00:00,114,89,-442746562,2087995902,227.97,287.6,2.454,,,16,0.5
112,1,2021-08-28 21:30:45+00:00,114,89,-442746740,2087996208,230.79,287.4,2.463,,,16,0.5
113,1,2021-08-28 21:30:46+00:00,114,89,-442746939,2087996483,233.55,287.20000000000005,2.473,,,16,0.5
114,1,2021-08-28 21:30:47+00:00,114,89,-442747112,2087996694,235.81,287.0,2.482,,,16,0.5
115,1,2021-08-28 21:30:48+00:00,114,89,-442747356,2087996931,238.67,286.79999999999995,2.491,,,16,0.5
116,1,2021-08-28 21:30:49+00:00,114,89,-442747636,2087997232,242.1,286.6,2.501,,,16,0.5
117,1,2021-08-28 21:30:50+00:00,114,89,-442747881,2087997442,244.86,286.6,2.51,,,16,0.5
118,1,2021-08-28 21:30:51+00:00,114,89,-442748120,2087997652,247.57,286.4,2.519,,,16,0.5
119,1,2021-08-28 21:30:52+00:00,114,89,-442748312,2087997831,249.8,286.20000000000005,2.529,,,16,0.5
120,1,2021-08-28 21:30:53+00:00,114,89,-442748572,2087998009,252.54,286.20000000000005,2.538,,,16,0.5
121,1,2021-08-28 21:30:54+00:00,113,89,-442748834,2087998198,255.36,286.20000000000005,2.547,,,16,0.5
122,1,2021-08-28 21:30:55+00:00,113,89,-442749159,2087998427,258.83,286.20000000000005,2.557,,,16,0.5
123,1,2021-08-28 21:30:56+00:00,113,89,-442749417,2087998591,261.52,285.79999999999995,2.566,,,16,0.5
124,1,2021-08-28 21:30:57+00:00,113,89,-442749606,2087998732,263.57,285.6,2.566,,,16,0.5
125,1,2021-08-28 21:30:58+00:00,113,89,-442749861,2087998897,266.24,285.4,2.575,,,16,0.5
126,1,2021-08-28 21:30:59+00:00,113,89,-442750119,2087999074,268.97,285.4,2.585,,,16,0.5
127,1,2021-08-28 21:31:00+00:00,113,89,-442750392,2087999238,271.79,285.0,2.594,,,16,0.5
128,1,2021-08-28 21:31:01+00:00,112,89,-442750708,2087999443,275.1,284.79999999999995,2.594,,,16,0.0
129,1,2021-08-28 21:31:02+00:00,112,89,-442750935,2087999583,277.45,284.6,2.603,,,16,0.0
130,1,2021-08-28 21:31:03+00:00,111,89,-442751213,2087999748,280.32,284.6,2.613,,,16,0.5
131,1,2021-08-28 21:31:04+00:00,111,89,-442751503,2087999907,283.27,284.4,2.613,,,16,0.5
132,1,2021-08-28 21:31:05+00:00,110,89,-442751769,2088000049,285.96,284.20000000000005,2.622,,,16,0.5
133,1,2021-08-28 21:31:06+00:00,110,89,-442752020,2088000187,288.51,284.0,2.622,,,16,0.5
134,1,2021-08-28 21:31:07+00:00,109,89,-442752291,2088000328,291.23,283.79999999999995,2.622,,,16,0.5
135,1,2021-08-28 21:31:08+00:00,109,89,-442752564,2088000481,294.01,283.79999999999995,2.631,,,16,0.5
136,1,2021-08-28 21:31:09+00:00,108,89,-442752828,2088000619,296.67,283.6,2.631,,,16,0.5
137,1,2021-08-28 21:31:10+00:00,108,89,-442753089,2088000739,299.26,283.4,2.631,,,16,0.5
138,1,2021-08-28 21:31:11+00:00,108,89,-442753410,2088000859,302.37,283.4,2.641,,,16,0.5
139,1,2021-08-28 21:31:12+00:00,108,89,-442753601,2088000960,304.31,283.20000000000005,2.641,,,16,0.5
140,1,2021-08-28 21:31:13+00:00,107,89,-442753880,2088001093,307.08,283.20000000000005,2.641,,,16,0.0
141,1,2021-08-28 21:31:14+00:00,107,89,-442754141,2088001249,309.77,283.0,2.641,,,16,0.0
142,1,2021-08-28 21:31:15+00:00,107,89,-442754464,2088001403,312.97,283.0,2.641,,,16,0.5
143,1,2021-08-28 21:31:16+00:00,106,89,-442754668,2088001513,315.03,282.79999999999995,2.641,,,16,0.5
144,1,2021-08-28 21:31:17+00:00,106,89,-442754934,2088001647,317.7,282.79999999999995,2.641,,,16,0.5
145,1,2021-08-28 21:31:18+00:00,106,89,-442755196,2088001783,320.33,282.6,2.641,,,16,0.5
146,1,2021-08-28 21:31:19+00:00,105,89,-442755471,2088001915,323.07,282.4,2.641,,,16,0.5
147,1,2021-08-28 21:31:20+00:00,105,89,-442755763,2088002036,325.93,282.20000000000005,2.641,,,16,0.5
148,1,2021-08-28 21:31:21+00:00,105,89,-442756061,2088002134,328.79,282.20000000000005,2.65,,,16,0.5
149,1,2021-08-28 21:31:22+00:00,105,89,-442756409,2088002275,332.2,281.79999999999995,2.65,,,16,0.5
150,1,2021-08-28 21:31:23+00:00,105,89,-442756635,2088002366,334.41,281.6,2.65,,,16,0.5
151,1,2021-08-28 21:31:24+00:00,104,89,-442756883,2088002490,336.89,281.20000000000005,2.65,,,16,0.5
152,1,2021-08-28 21:31:25+00:00,104,89,-442757160,2088002588,339.56,281.0,2.659,,,16,0.5
153,1,2021-08-28 21:31:26+00:00,104,89,-442757439,2088002701,342.3,281.0,2.659,,,16,0.5
154,1,2021-08-28 21:31:27+00:00,104,89,-442757727,2088002804,345.09,280.79999999999995,2.659,,,15,0.5
155,1,2021-08-28 21:31:28+00:00,104,89,-442757999,2088002901,347.71,280.6,2.669,,,15,0.5
156,1,2021-08-28 21:31:29+00:00,104,89,-442758286,2088002982,350.45,280.4,2.669,,,15,0.5
157,1,2021-08-28 21:31:30+00:00,104,89,-442758587,2088003035,353.27,280.0,2.678,,,15,0.0
158,1,2021-08-28 21:31:31+00:00,104,88,-442758889,2088003076,356.09,280.0,2.678,,,15,0.0
159,1,2021-08-28 21:31:32+00:00,104,88,-442759189,2088003124,358.89,279.79999999999995,2.678,,,15,0.0
160,1,2021-08-28 21:31:33+00:00,104,88,-442759470,2088003193,361.56,279.6,2.687,,,15,0.0
161,1,2021-08-28 21:31:34+00:00,104,87,-442759769,2088003250,364.38,279.6,2.687,,,15,0.5
162,1,2021-08-28 21:31:35+00:00,104,87,-442760063,2088003299,367.13,279.4,2.687,,,15,0.5
163,1,2021-08-28 21:31:36+00:00,104,87,-442760376,2088003329,370.05,279.0,2.687,,,15,0.5
164,1,2021-08-28 21:31:37+00:00,104,87,-442760702,2088003381,373.11,278.79999999999995,2.697,,,15,0.5
165,1,2021-08-28 21:31:38+00:00,104,87,-442760989,2088003396,375.79,278.79999999999995,2.697,,,15,0.5
166,1,2021-08-28 21:31:39+00:00,104,88,-442761292,2088003440,378.62,278.6,2.697,,,15,0.0
167,1,2021-08-28 21:31:40+00:00,104,88,-442761550,2088003473,381.03,278.20000000000005,2.697,,,15,0.0
168,1,2021-08-28 21:31:41+00:00,104,88,-442761908,2088003534,384.39,277.79999999999995,2.706,,,15,0.0
169,1,2021-08-28 21:31:42+00:00,104,88,-442762150,2088003570,386.66,277.6,2.706,,,15,0.0
170,1,2021-08-28 21:31:43+00:00,103,88,-442762469,2088003581,389.63,277.4,2.706,,,15,0.0
171,1,2021-08-28 21:31:44+00:00,103,88,-442762791,2088003594,392.61,277.20000000000005,2.706,,,15,0.0
172,1,2021-08-28 21:31:45+00:00,103,88,-442763111,2088003608,395.59,276.79999999999995,2.715,,,15,0.0
173,1,2021-08-28 21:31:46+00:00,103,88,-442763432,2088003641,398.58,276.6,2.715,,,15,0.0
174,1,2021-08-28 21:31:47+00:00,102,88,-442763744,2088003698,401.51,276.4,2.725,,,15,0.0
175,1,2021-08-28 21:31:48+00:00,102,88,-442764051,2088003775,404.42,276.20000000000005,2.725,,,15,0.0
176,1,2021-08-28 21:31:49+00:00,101,88,-442764341,2088003856,407.19,275.79999999999995,2.734,,,15,0.0
177,1,2021-08-28 21:31:50+00:00,101,91,-442764622,2088003940,409.87,275.4,2.734,,,15,0.0
178,1,2021-08-28 21:31:51+00:00,100,91,-442764867,2088004031,412.24,275.20000000000005,2.743,,,15,0.0
179,1,2021-08-28 21:31:52+00:00,100,91,-442765191,2088004123,415.33,275.0,2.753,,,15,0.0
180,1,2021-08-28 21:31:53+00:00,100,91,-442765460,2088004206,417.91,274.6,2.762,,,15,0.0
181,1,2021-08-28 21:31:54+00:00,101,90,-442765652,2088004310,419.86,274.4,2.771,,,15,0.5
182,1,2021-08-28 21:31:55+00:00,101,89,-442765908,2088004415,422.36,274.20000000000005,2.771,,,15,0.5
183,1,2021-08-28 21:31:56+00:00,101,89,-442766174,2088004525,424.97,274.0,2.771,,,15,0.5
184,1,2021-08-28 21:31:57+00:00,102,89,-442766488,2088004675,428.08,273.79999999999995,2.771,,,15,0.5
185,1,2021-08-28 21:31:58+00:00,102,88,-442766693,2088004775,430.13,273.6,2.771,,,15,0.0
186,1,2021-08-28 21:31:59+00:00,103,88,-442766946,2088004928,432.74,273.6,2.771,,,15,0.0
187,1,2021-08-28 21:32:00+00:00,103,88,-442767180,2088005112,435.31,273.20000000000005,2.762,,,15,0.0
188,1,2021-08-28 21:32:01+00:00,103,88,-442767452,2088005276,438.12,273.0,2.762,,,15,0.0
189,1,2021-08-28 21:32:02+00:00,104,88,-442767765,2088005474,441.38,272.6,2.762,,,15,0.0
190,1,2021-08-28 21:32:03+00:00,103,88,-442768032,2088005664,444.23,272.20000000000005,2.762,,,15,0.0
191,1,2021-08-28 21:32:04+00:00,103,88,-442768272,2088005849,446.86,272.0,2.762,,,15,0.0
192,1,2021-08-28 21:32:05+00:00,103,88,-442768447,2088006013,448.89,271.6,2.762,,,15,0.0
193,1,2021-08-28 21:32:06+00:00,103,88,-442768673,2088006227,451.52,271.4,2.753,,,15,0.0
194,1,2021-08-28 21:32:07+00:00,102,88,-442768948,2088006506,454.81,271.20000000000005,2.753,,,15,0.0
195,1,2021-08-28 21:32:08+00:00,102,88,-442769182,2088006709,457.45,271.0,2.753,,,15,0.0
196,1,2021-08-28 21:32:09+00:00,101,88,-442769396,2088006940,460.08,270.79999999999995,2.753,,,15,0.0
197,1,2021-08-28 21:32:10+00:00,101,88,-442769608,2088007178,462.73,270.6,2.753,,,15,0.0
198,1,2021-08-28 21:32:11+00:00,101,88,-442769845,2088007392,465.45,270.4,2.753,,,15,0.0
199,1,2021-08-28 21:32:12+00:00,101,88,-442770089,2088007597,468.18,270.20000000000005,2.753,,,15,0.0
200,1,2021-08-28 21:32:13+00:00,100,88,-442770321,2088007826,470.92,270.20000000000005,2.753,,,15,0.0
201,1,2021-08-28 21:32:14+00:00,100,88,-442770540,2088008092,473.77,270.0,2.753,,,15,0.0
202,1,2021-08-28 21:32:15+00:00,100,87,-442770731,2088008363,476.46,269.79999999999995,2.753,,,15,0.5
203,1,2021-08-28 21:32:16+00:00,100,87,-442770937,2088008616,479.14,269.4,2.753,,,15,0.5
204,1,2021-08-28 21:32:17+00:00,100,87,-442771103,2088008912,481.83,269.0,2.753,,,15,0.5
205,1,2021-08-28 21:32:18+00:00,100,87,-442771296,2088009191,484.57,268.6,2.753,,,15,0.5
206,1,2021-08-28 21:32:19+00:00,100,87,-442771470,2088009481,487.27,268.4,2.753,,,15,0.5
207,1,2021-08-28 21:32:20+00:00,100,87,-442771662,2088009790,490.18,268.20000000000005,2.753,,,15,0.5
208,1,2021-08-28 21:32:21+00:00,100,87,-442771823,2088010065,492.72,267.79999999999995,2.753,,,15,0.5
209,1,2021-08-28 21:32:22+00:00,100,88,-442771997,2088010356,495.42,267.6,2.753,,,15,0.0
210,1,2021-08-28 21:32:23+00:00,99,88,-442772152,2088010651,498.04,267.20000000000005,2.762,,,15,0.0
211,1,2021-08-28 21:32:24+00:00,99,88,-442772301,2088010981,500.86,267.0,2.762,,,15,0.0
212,1,2021-08-28 21:32:25+00:00,99,88,-442772417,2088011325,503.63,266.79999999999995,2.762,,,15,0.0
213,1,2021-08-28 21:32:26+00:00,99,88,-442772553,2088011655,506.39,266.6,2.762,,,15,0.0
214,1,2021-08-28 21:32:27+00:00,99,88,-442772666,2088012019,509.29,266.4,2.762,,,15,0.0
215,1,2021-08-28 21:32:28+00:00,99,88,-442772799,2088012359,512.11,266.0,2.762,,,15,0.0
216,1,2021-08-28 21:32:29+00:00,99,88,-442772958,2088012676,514.9,265.6,2.762,,,15,0.0
217,1,2021-08-28 21:32:30+00:00,99,88,-442773080,2088012994,517.52,265.20000000000005,2.762,,,15,0.0
218,1,2021-08-28 21:32:31+00:00,99,88,-442773194,2088013339,520.3,264.79999999999995,2.771,,,15,0.0
219,1,2021-08-28 21:32:32+00:00,99,88,-442773295,2088013666,522.91,264.6,2.771,,,15,0.0
220,1,2021-08-28 21:32:33+00:00,99,87,-442773424,2088014018,525.79,264.4,2.771,,,15,0.5
221,1,2021-08-28 21:32:34+00:00,99,87,-442773560,2088014337,528.48,264.0,2.771,,,15,0.5
222,1,2021-08-28 21:32:35+00:00,99,87,-442773672,2088014701,531.37,263.79999999999995,2.771,,,15,0.5
223,1,2021-08-28 21:32:36+00:00,100,87,-442773786,2088015074,534.32,263.6,2.771,,,15,0.5
224,1,2021-08-28 21:32:37+00:00,100,87,-442773908,2088015440,537.27,263.4,2.771,,,15,0.5
225,1,2021-08-28 21:32:38+00:00,100,87,-442774010,2088015795,540.08,263.20000000000005,2.781,,,15,0.5
226,1,2021-08-28 21:32:39+00:00,100,87,-442774131,2088016127,542.8,263.0,2.781,,,15,0.5
227,1,2021-08-28 21:32:40+00:00,101,87,-442774284,2088016409,545.32,262.79999999999995,2.781,,,15,0.5
228,1,2021-08-28 21:32:41+00:00,101,87,-442774429,2088016711,547.94,262.4,2.771,,,15,0.5
229,1,2021-08-28 21:32:42+00:00,101,87,-442774534,2088017086,550.9,261.79999999999995,2.771,,,15,0.5
230,1,2021-08-28 21:32:43+00:00,101,87,-442774647,2088017446,553.77,261.6,2.771,,,15,0.5
231,1,2021-08-28 21:32:44+00:00,102,87,-442774763,2088017792,556.57,261.20000000000005,2.771,,,15,0.5
232,1,2021-08-28 21:32:45+00:00,102,88,-442774851,2088018157,559.41,261.0,2.771,,,15,0.0
233,1,2021-08-28 21:32:46+00:00,102,88,-442774946,2088018511,562.19,260.79999999999995,2.771,,,15,0.0
234,1,2021-08-28 21:32:47+00:00,102,88,-442774978,2088018922,565.17,260.79999999999995,2.771,,,15,0.0
235,1,2021-08-28 21:32:48+00:00,102,88,-442775025,2088019319,568.13,260.4,2.771,,,15,0.0
236,1,2021-08-28 21:32:49+00:00,102,88,-442775065,2088019675,570.8,260.4,2.781,,,15,0.0
237,1,2021-08-28 21:32:50+00:00,102,88,-442775137,2088020024,573.48,260.20000000000005,2.781,,,15,0.0
238,1,2021-08-28 21:32:51+00:00,102,88,-442775181,2088020390,576.24,260.0,2.781,,,15,0.0
239,1,2021-08-28 21:32:52+00:00,101,88,-442775200,2088020790,579.22,259.79999999999995,2.781,,,15,0.0
240,1,2021-08-28 21:32:53+00:00,101,88,-442775228,2088021194,582.2,259.6,2.781,,,15,0.0
241,1,2021-08-28 21:32:54+00:00,101,88,-442775276,2088021556,584.94,259.20000000000005,2.781,,,15,0.0
242,1,2021-08-28 21:32:55+00:00,101,87,-442775353,2088021890,587.52,259.0,2.781,,,15,0.5
243,1,2021-08-28 21:32:56+00:00,100,87,-442775387,2088022264,590.32,258.6,2.781,,,15,0.5
244,1,2021-08-28 21:32:57+00:00,100,87,-442775381,2088022672,593.35,258.4,2.781,,,15,0.5
