,lap,timestamp,heart_rate,cadence,position_lat,position_long,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence
66,1,2021-04-03 19:58:01+00:00,113,91,-442679221,2087247809,196.36,14.0,2.893,,,19,0.5
67,1,2021-04-03 19:58:02+00:00,113,91,-442679421,2087247513,199.24,13.799999999999955,2.893,,,19,0.5
68,1,2021-04-03 19:58:03+00:00,114,91,-442679621,2087247211,202.17,13.799999999999955,2.893,,,19,0.5
69,1,2021-04-03 19:58:04+00:00,114,91,-442679853,2087246927,205.17,13.600000000000023,2.902,,,19,0.5
70,1,2021-04-03 19:58:05+00:00,114,91,-442680082,2087246662,208.07,13.600000000000023,2.911,,,19,0.5
71,1,2021-04-03 19:58:06+00:00,115,91,-442680289,2087246391,210.85,13.600000000000023,2.911,,,18,0.5
72,1,2021-04-03 19:58:07+00:00,115,91,-442680526,2087246090,213.99,13.399999999999977,2.911,,,18,0.5
73,1,2021-04-03 19:58:08+00:00,115,91,-442680738,2087245809,216.87,13.399999999999977,2.921,,,18,0.5
74,1,2021-04-03 19:58:09+00:00,116,91,-442680908,2087245505,219.62,13.399999999999977,2.921,,,18,0.5
75,1,2021-04-03 19:58:10+00:00,116,91,-442681108,2087245199,222.56,13.399999999999977,2.921,,,18,0.5
76,1,2021-04-03 19:58:11+00:00,116,91,-442681332,2087244872,225.76,13.399999999999977,2.921,,,18,0.5
77,1,2021-04-03 19:58:12+00:00,116,90,-442681546,2087244580,228.7,13.399999999999977,2.93,,,18,0.0
78,1,2021-04-03 19:58:13+00:00,116,90,-442681746,2087244257,231.74,13.399999999999977,2.921,,,18,0.0
79,1,2021-04-03 19:58:14+00:00,116,91,-442681938,2087243969,234.53,13.399999999999977,2.93,,,18,0.5
80,1,2021-04-03 19:58:15+00:00,116,91,-442682123,2087243691,237.22,13.399999999999977,2.921,,,18,0.5
81,1,2021-04-03 19:58:16+00:00,116,90,-442682294,2087243434,239.71,13.399999999999977,2.921,,,18,0.0
82,1,2021-04-03 19:58:17+00:00,116,90,-442682503,2087243162,242.51,13.399999999999977,2.921,,,18,0.0
83,1,2021-04-03 19:58:18+00:00,116,91,-442682724,2087242901,245.34,13.399999999999977,2.921,,,18,0.5
84,1,2021-04-03 19:58:19+00:00,116,91,-442682926,2087242632,248.09,13.0,2.93,,,18,0.5
85,1,2021-04-03 19:58:20+00:00,116,90,-442683080,2087242348,250.61,13.399999999999977,2.93,,,18,0.0
86,1,2021-04-03 19:58:21+00:00,116,90,-442683255,2087242040,253.42,13.0,2.939,,,18,0.0
87,1,2021-04-03 19:58:22+00:00,116,91,-442683420,2087241737,256.15,13.600000000000023,2.939,,,18,0.5
88,1,2021-04-03 19:58:23+00:00,117,91,-442683590,2087241442,258.85,13.600000000000023,2.939,,,18,0.5
89,1,2021-04-03 19:58:24+00:00,117,91,-442683800,2087241163,261.71,13.600000000000023,2.939,,,18,0.5
90,1,2021-04-03 19:58:25+00:00,117,91,-442684006,2087240888,264.51,13.600000000000023,2.939,,,18,0.5
91,1,2021-04-03 19:58:26+00:00,117,91,-442684201,2087240588,267.39,13.600000000000023,2.939,,,18,0.5
92,1,2021-04-03 19:58:27+00:00,118,91,-442684358,2087240273,270.15,13.600000000000023,2.939,,,18,0.5
93,1,2021-04-03 19:58:28+00:00,118,91,-442684505,2087239935,273.0,13.600000000000023,2.939,,,18,0.5
94,1,2021-04-03 19:58:29+00:00,118,91,-442684656,2087239645,275.58,13.600000000000023,2.939,,,18,0.5
95,1,2021-04-03 19:58:30+00:00,118,92,-442684796,2087239347,278.15,13.600000000000023,2.939,,,18,0.5
96,1,2021-04-03 19:58:31+00:00,118,92,-442684940,2087239064,280.64,13.600000000000023,2.939,,,18,0.5
97,1,2021-04-03 19:58:32+00:00,118,92,-442685085,2087238747,283.36,13.600000000000023,2.939,,,18,0.5
98,1,2021-04-03 19:58:33+00:00,119,92,-442685210,2087238455,285.81,13.600000000000023,2.939,,,18,0.5
99,1,2021-04-03 19:58:34+00:00,119,92,-442685343,2087238159,288.33,13.600000000000023,2.939,,,18,0.5
100,1,2021-04-03 19:58:35+00:00,119,92,-442685497,2087237893,290.77,13.600000000000023,2.939,,,18,0.5
101,1,2021-04-03 19:58:36+00:00,120,92,-442685662,2087237599,293.44,13.399999999999977,2.93,,,18,0.5
102,1,2021-04-03 19:58:37+00:00,120,92,-442685843,2087237315,296.14,13.600000000000023,2.93,,,18,0.5
103,1,2021-04-03 19:58:38+00:00,120,92,-442686020,2087237042,298.75,13.600000000000023,2.921,,,18,0.5
104,1,2021-04-03 19:58:39+00:00,120,92,-442686203,2087236777,301.35,13.600000000000023,2.921,,,18,0.5
105,1,2021-04-03 19:58:40+00:00,120,92,-442686377,2087236509,303.92,13.600000000000023,2.911,,,18,0.5
106,1,2021-04-03 19:58:41+00:00,120,92,-442686540,2087236231,306.47,13.799999999999955,2.911,,,18,0.5
107,1,2021-04-03 19:58:42+00:00,120,92,-442686714,2087235988,308.9,13.600000000000023,2.902,,,18,0.5
108,1,2021-04-03 19:58:43+00:00,120,92,-442686925,2087235724,311.68,13.799999999999955,2.893,,,18,0.5
109,1,2021-04-03 19:58:44+00:00,120,92,-442687139,2087235465,314.45,13.799999999999955,2.893,,,18,0.5
110,1,2021-04-03 19:58:45+00:00,120,92,-442687395,2087235154,317.77,13.799999999999955,2.883,,,18,0.5
111,1,2021-04-03 19:58:46+00:00,121,92,-442687555,2087234947,319.91,13.799999999999955,2.883,,,18,0.5
112,1,2021-04-03 19:58:47+00:00,121,92,-442687750,2087234666,322.68,13.799999999999955,2.883,,,18,0.5
113,1,2021-04-03 19:58:48+00:00,121,92,-442687913,2087234393,325.21,13.799999999999955,2.874,,,18,0.5
114,1,2021-04-03 19:58:49+00:00,121,92,-442688084,2087234087,328.0,13.799999999999955,2.874,,,18,0.5
115,1,2021-04-03 19:58:50+00:00,121,91,-442688274,2087233795,330.79,13.799999999999955,2.865,,,18,0.5
